what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198724906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351198746267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198747006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351198752963
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351198760776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198761150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198765117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198783952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198787296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198790769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198797093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198797888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198801825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198802438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351198804066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198804403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198811756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198819742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351198821441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198823026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198824287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198829372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198838975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198840793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198842393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351198852150
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351198854248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198856926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198857401
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1351198860327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351198860544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198867858
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1351198870085
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1351198870315
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1351198870503
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1351198871466
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351198871660
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351198872790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351198873090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198881363
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1351198886296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351198886398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351198887380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199038285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199039771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199040759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199079244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199079800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199080197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199926759
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351199929199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199931572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199932718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351199936629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200123516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200128060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200129010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200130725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200131705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200133186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200134559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200135352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200141551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200145910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200153038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200154789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200196544
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351200197711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200198315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351200200723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1351200202419
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351200208708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200209153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200213391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200214061
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351200218288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351200228757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1351200252082
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351200260270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200260706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200264470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200274005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200275425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200276636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200278714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200279810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351200281129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200284448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1351200296983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351200297855
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351200300141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351200301183
